year,county_full,amount,name,state,lat,lon,change
2015,"CAVALIER COUNTY, ND",0,Cavalier County,ND,48.768439,-98.46379,0
2016,"CAVALIER COUNTY, ND",100,Cavalier County,ND,48.768439,-98.46379,100
2017,"CAVALIER COUNTY, ND",0,Cavalier County,ND,48.768439,-98.46379,-100
2018,"CAVALIER COUNTY, ND",54,Cavalier County,ND,48.768439,-98.46379,54
2019,"CAVALIER COUNTY, ND",0,Cavalier County,ND,48.768439,-98.46379,-54
2020,"CAVALIER COUNTY, ND",100,Cavalier County,ND,48.768439,-98.46379,100
2021,"CAVALIER COUNTY, ND",0,Cavalier County,ND,48.768439,-98.46379,-100
2022,"CAVALIER COUNTY, ND",0,Cavalier County,ND,48.768439,-98.46379,0
2010,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,NA
2011,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2012,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2013,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2014,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2015,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2016,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2017,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2018,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2019,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2020,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2021,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2022,"CAYEY MUNICIPIO, PR",0,Cayey Municipio,PR,18.103624,-66.151667,0
2010,"CAYUGA COUNTY, NY",0,Cayuga County,NY,43.008546,-76.574587,NA
2011,"CAYUGA COUNTY, NY",0,Cayuga County,NY,43.008546,-76.574587,0
2012,"CAYUGA COUNTY, NY",206,Cayuga County,NY,43.008546,-76.574587,206
2013,"CAYUGA COUNTY, NY",686,Cayuga County,NY,43.008546,-76.574587,480
2014,"CAYUGA COUNTY, NY",67,Cayuga County,NY,43.008546,-76.574587,-619
2015,"CAYUGA COUNTY, NY",125,Cayuga County,NY,43.008546,-76.574587,58
2016,"CAYUGA COUNTY, NY",0,Cayuga County,NY,43.008546,-76.574587,-125
2017,"CAYUGA COUNTY, NY",33,Cayuga County,NY,43.008546,-76.574587,33
2018,"CAYUGA COUNTY, NY",2056.5,Cayuga County,NY,43.008546,-76.574587,2023.5
2019,"CAYUGA COUNTY, NY",390,Cayuga County,NY,43.008546,-76.574587,-1666.5
2020,"CAYUGA COUNTY, NY",675,Cayuga County,NY,43.008546,-76.574587,285
2021,"CAYUGA COUNTY, NY",960,Cayuga County,NY,43.008546,-76.574587,285
2022,"CAYUGA COUNTY, NY",915,Cayuga County,NY,43.008546,-76.574587,-45
2010,"CECIL COUNTY, MD",700,Cecil County,MD,39.562354,-75.941585,NA
2011,"CECIL COUNTY, MD",50,Cecil County,MD,39.562354,-75.941585,-650
2012,"CECIL COUNTY, MD",388,Cecil County,MD,39.562354,-75.941585,338
2013,"CECIL COUNTY, MD",707,Cecil County,MD,39.562354,-75.941585,319
2014,"CECIL COUNTY, MD",750,Cecil County,MD,39.562354,-75.941585,43
2015,"CECIL COUNTY, MD",404,Cecil County,MD,39.562354,-75.941585,-346
2016,"CECIL COUNTY, MD",855,Cecil County,MD,39.562354,-75.941585,451
2017,"CECIL COUNTY, MD",980,Cecil County,MD,39.562354,-75.941585,125
2018,"CECIL COUNTY, MD",1894,Cecil County,MD,39.562354,-75.941585,914
2019,"CECIL COUNTY, MD",880,Cecil County,MD,39.562354,-75.941585,-1014
2020,"CECIL COUNTY, MD",950,Cecil County,MD,39.562354,-75.941585,70
2021,"CECIL COUNTY, MD",340,Cecil County,MD,39.562354,-75.941585,-610
2022,"CECIL COUNTY, MD",124,Cecil County,MD,39.562354,-75.941585,-216
2010,"CEDAR COUNTY, IA",200,Cedar County,IA,41.77236,-91.132611,NA
2011,"CEDAR COUNTY, IA",400,Cedar County,IA,41.77236,-91.132611,200
2012,"CEDAR COUNTY, IA",300,Cedar County,IA,41.77236,-91.132611,-100
2013,"CEDAR COUNTY, IA",73,Cedar County,IA,41.77236,-91.132611,-227
2014,"CEDAR COUNTY, IA",0,Cedar County,IA,41.77236,-91.132611,-73
2015,"CEDAR COUNTY, IA",55,Cedar County,IA,41.77236,-91.132611,55
2016,"CEDAR COUNTY, IA",0,Cedar County,IA,41.77236,-91.132611,-55
2017,"CEDAR COUNTY, IA",0,Cedar County,IA,41.77236,-91.132611,0
2018,"CEDAR COUNTY, IA",50,Cedar County,IA,41.77236,-91.132611,50
2019,"CEDAR COUNTY, IA",0,Cedar County,IA,41.77236,-91.132611,-50
2020,"CEDAR COUNTY, IA",0,Cedar County,IA,41.77236,-91.132611,0
2021,"CEDAR COUNTY, IA",0,Cedar County,IA,41.77236,-91.132611,0
2022,"CEDAR COUNTY, IA",0,Cedar County,IA,41.77236,-91.132611,0
2010,"CEDAR COUNTY, MO",257,Cedar County,MO,37.733655,-93.850014,NA
2011,"CEDAR COUNTY, MO",0,Cedar County,MO,37.733655,-93.850014,-257
2012,"CEDAR COUNTY, MO",0,Cedar County,MO,37.733655,-93.850014,0
2013,"CEDAR COUNTY, MO",0,Cedar County,MO,37.733655,-93.850014,0
2014,"CEDAR COUNTY, MO",139,Cedar County,MO,37.733655,-93.850014,139
2015,"CEDAR COUNTY, MO",262,Cedar County,MO,37.733655,-93.850014,123
2016,"CEDAR COUNTY, MO",50,Cedar County,MO,37.733655,-93.850014,-212
2017,"CEDAR COUNTY, MO",50,Cedar County,MO,37.733655,-93.850014,0
2018,"CEDAR COUNTY, MO",250,Cedar County,MO,37.733655,-93.850014,200
2019,"CEDAR COUNTY, MO",300,Cedar County,MO,37.733655,-93.850014,50
2020,"CEDAR COUNTY, MO",0,Cedar County,MO,37.733655,-93.850014,-300
2021,"CEDAR COUNTY, MO",0,Cedar County,MO,37.733655,-93.850014,0
2022,"CEDAR COUNTY, MO",0,Cedar County,MO,37.733655,-93.850014,0
2010,"CEDAR COUNTY, NE",0,Cedar County,NE,42.60456,-97.25687,NA
2011,"CEDAR COUNTY, NE",0,Cedar County,NE,42.60456,-97.25687,0
2012,"CEDAR COUNTY, NE",200,Cedar County,NE,42.60456,-97.25687,200
2013,"CEDAR COUNTY, NE",52,Cedar County,NE,42.60456,-97.25687,-148
2014,"CEDAR COUNTY, NE",300,Cedar County,NE,42.60456,-97.25687,248
2015,"CEDAR COUNTY, NE",0,Cedar County,NE,42.60456,-97.25687,-300
2016,"CEDAR COUNTY, NE",400,Cedar County,NE,42.60456,-97.25687,400
2017,"CEDAR COUNTY, NE",0,Cedar County,NE,42.60456,-97.25687,-400
2018,"CEDAR COUNTY, NE",250,Cedar County,NE,42.60456,-97.25687,250
2019,"CEDAR COUNTY, NE",0,Cedar County,NE,42.60456,-97.25687,-250
2020,"CEDAR COUNTY, NE",35,Cedar County,NE,42.60456,-97.25687,35
2021,"CEDAR COUNTY, NE",100,Cedar County,NE,42.60456,-97.25687,65
2022,"CEDAR COUNTY, NE",0,Cedar County,NE,42.60456,-97.25687,-100
2010,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,NA
2011,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2012,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2013,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2014,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2015,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2016,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2017,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2018,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2019,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2020,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2021,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2022,"CEIBA MUNICIPIO, PR",0,Ceiba Municipio,PR,18.253265,-65.620765,0
2010,"CENTRE COUNTY, PA",264,Centre County,PA,40.909128,-77.847877,NA
2011,"CENTRE COUNTY, PA",75,Centre County,PA,40.909128,-77.847877,-189
2012,"CENTRE COUNTY, PA",361,Centre County,PA,40.909128,-77.847877,286
2013,"CENTRE COUNTY, PA",944,Centre County,PA,40.909128,-77.847877,583
2014,"CENTRE COUNTY, PA",405,Centre County,PA,40.909128,-77.847877,-539
2015,"CENTRE COUNTY, PA",275,Centre County,PA,40.909128,-77.847877,-130
2016,"CENTRE COUNTY, PA",929,Centre County,PA,40.909128,-77.847877,654
2017,"CENTRE COUNTY, PA",164,Centre County,PA,40.909128,-77.847877,-765
2018,"CENTRE COUNTY, PA",1101,Centre County,PA,40.909128,-77.847877,937
2019,"CENTRE COUNTY, PA",317,Centre County,PA,40.909128,-77.847877,-784
2020,"CENTRE COUNTY, PA",914,Centre County,PA,40.909128,-77.847877,597
2021,"CENTRE COUNTY, PA",752,Centre County,PA,40.909128,-77.847877,-162
2022,"CENTRE COUNTY, PA",452.54,Centre County,PA,40.909128,-77.847877,-299.46
2010,"CERRO GORDO COUNTY, IA",0,Cerro Gordo County,IA,43.074975,-93.250965,NA
2011,"CERRO GORDO COUNTY, IA",0,Cerro Gordo County,IA,43.074975,-93.250965,0
2012,"CERRO GORDO COUNTY, IA",165,Cerro Gordo County,IA,43.074975,-93.250965,165
2013,"CERRO GORDO COUNTY, IA",0,Cerro Gordo County,IA,43.074975,-93.250965,-165
2014,"CERRO GORDO COUNTY, IA",50,Cerro Gordo County,IA,43.074975,-93.250965,50
2015,"CERRO GORDO COUNTY, IA",200,Cerro Gordo County,IA,43.074975,-93.250965,150
2016,"CERRO GORDO COUNTY, IA",250,Cerro Gordo County,IA,43.074975,-93.250965,50
2017,"CERRO GORDO COUNTY, IA",0,Cerro Gordo County,IA,43.074975,-93.250965,-250
2018,"CERRO GORDO COUNTY, IA",200,Cerro Gordo County,IA,43.074975,-93.250965,200
2019,"CERRO GORDO COUNTY, IA",0,Cerro Gordo County,IA,43.074975,-93.250965,-200
2020,"CERRO GORDO COUNTY, IA",250,Cerro Gordo County,IA,43.074975,-93.250965,250
2021,"CERRO GORDO COUNTY, IA",0,Cerro Gordo County,IA,43.074975,-93.250965,-250
2022,"CERRO GORDO COUNTY, IA",100,Cerro Gordo County,IA,43.074975,-93.250965,100
2010,"CHAFFEE COUNTY, CO",0,Chaffee County,CO,38.734599,-106.300025,NA
2011,"CHAFFEE COUNTY, CO",0,Chaffee County,CO,38.734599,-106.300025,0
2012,"CHAFFEE COUNTY, CO",0,Chaffee County,CO,38.734599,-106.300025,0
2013,"CHAFFEE COUNTY, CO",420,Chaffee County,CO,38.734599,-106.300025,420
2014,"CHAFFEE COUNTY, CO",62,Chaffee County,CO,38.734599,-106.300025,-358
2015,"CHAFFEE COUNTY, CO",255,Chaffee County,CO,38.734599,-106.300025,193
2016,"CHAFFEE COUNTY, CO",264,Chaffee County,CO,38.734599,-106.300025,9
2017,"CHAFFEE COUNTY, CO",0,Chaffee County,CO,38.734599,-106.300025,-264
2018,"CHAFFEE COUNTY, CO",288.5,Chaffee County,CO,38.734599,-106.300025,288.5
2019,"CHAFFEE COUNTY, CO",470,Chaffee County,CO,38.734599,-106.300025,181.5
2020,"CHAFFEE COUNTY, CO",500,Chaffee County,CO,38.734599,-106.300025,30
2021,"CHAFFEE COUNTY, CO",573,Chaffee County,CO,38.734599,-106.300025,73
2022,"CHAFFEE COUNTY, CO",0,Chaffee County,CO,38.734599,-106.300025,-573
2010,"CHAMBERS COUNTY, AL",0,Chambers County,AL,32.915504,-85.394032,NA
2011,"CHAMBERS COUNTY, AL",0,Chambers County,AL,32.915504,-85.394032,0
2012,"CHAMBERS COUNTY, AL",0,Chambers County,AL,32.915504,-85.394032,0
2013,"CHAMBERS COUNTY, AL",0,Chambers County,AL,32.915504,-85.394032,0
2014,"CHAMBERS COUNTY, AL",0,Chambers County,AL,32.915504,-85.394032,0
2015,"CHAMBERS COUNTY, AL",38,Chambers County,AL,32.915504,-85.394032,38
2016,"CHAMBERS COUNTY, AL",155,Chambers County,AL,32.915504,-85.394032,117
2017,"CHAMBERS COUNTY, AL",0,Chambers County,AL,32.915504,-85.394032,-155
2018,"CHAMBERS COUNTY, AL",460,Chambers County,AL,32.915504,-85.394032,460
2019,"CHAMBERS COUNTY, AL",0,Chambers County,AL,32.915504,-85.394032,-460
2020,"CHAMBERS COUNTY, AL",106,Chambers County,AL,32.915504,-85.394032,106
2021,"CHAMBERS COUNTY, AL",60,Chambers County,AL,32.915504,-85.394032,-46
2022,"CHAMBERS COUNTY, AL",0,Chambers County,AL,32.915504,-85.394032,-60
2010,"CHAMBERS COUNTY, TX",570,Chambers County,TX,29.696374,-94.669445,NA
2011,"CHAMBERS COUNTY, TX",0,Chambers County,TX,29.696374,-94.669445,-570
2012,"CHAMBERS COUNTY, TX",0,Chambers County,TX,29.696374,-94.669445,0
2013,"CHAMBERS COUNTY, TX",0,Chambers County,TX,29.696374,-94.669445,0
2014,"CHAMBERS COUNTY, TX",0,Chambers County,TX,29.696374,-94.669445,0
2015,"CHAMBERS COUNTY, TX",0,Chambers County,TX,29.696374,-94.669445,0
2016,"CHAMBERS COUNTY, TX",0,Chambers County,TX,29.696374,-94.669445,0
2017,"CHAMBERS COUNTY, TX",250,Chambers County,TX,29.696374,-94.669445,250
2018,"CHAMBERS COUNTY, TX",160,Chambers County,TX,29.696374,-94.669445,-90
2019,"CHAMBERS COUNTY, TX",0,Chambers County,TX,29.696374,-94.669445,-160
2020,"CHAMBERS COUNTY, TX",0,Chambers County,TX,29.696374,-94.669445,0
2021,"CHAMBERS COUNTY, TX",950,Chambers County,TX,29.696374,-94.669445,950
2022,"CHAMBERS COUNTY, TX",0,Chambers County,TX,29.696374,-94.669445,-950
2010,"CHAMPAIGN COUNTY, IL",352,Champaign County,IL,40.138985,-88.196975,NA
2011,"CHAMPAIGN COUNTY, IL",200,Champaign County,IL,40.138985,-88.196975,-152
2012,"CHAMPAIGN COUNTY, IL",532,Champaign County,IL,40.138985,-88.196975,332
2013,"CHAMPAIGN COUNTY, IL",1644,Champaign County,IL,40.138985,-88.196975,1112
2014,"CHAMPAIGN COUNTY, IL",174,Champaign County,IL,40.138985,-88.196975,-1470
2015,"CHAMPAIGN COUNTY, IL",809,Champaign County,IL,40.138985,-88.196975,635
2016,"CHAMPAIGN COUNTY, IL",1357,Champaign County,IL,40.138985,-88.196975,548
2017,"CHAMPAIGN COUNTY, IL",318,Champaign County,IL,40.138985,-88.196975,-1039
2018,"CHAMPAIGN COUNTY, IL",1468.5,Champaign County,IL,40.138985,-88.196975,1150.5
2019,"CHAMPAIGN COUNTY, IL",1627,Champaign County,IL,40.138985,-88.196975,158.5
2020,"CHAMPAIGN COUNTY, IL",1450,Champaign County,IL,40.138985,-88.196975,-177
2021,"CHAMPAIGN COUNTY, IL",1009,Champaign County,IL,40.138985,-88.196975,-441
2022,"CHAMPAIGN COUNTY, IL",1842,Champaign County,IL,40.138985,-88.196975,833
2010,"CHAMPAIGN COUNTY, OH",0,Champaign County,OH,40.132775,-83.767604,NA
2011,"CHAMPAIGN COUNTY, OH",0,Champaign County,OH,40.132775,-83.767604,0
2012,"CHAMPAIGN COUNTY, OH",0,Champaign County,OH,40.132775,-83.767604,0
2013,"CHAMPAIGN COUNTY, OH",173,Champaign County,OH,40.132775,-83.767604,173
2014,"CHAMPAIGN COUNTY, OH",0,Champaign County,OH,40.132775,-83.767604,-173
2015,"CHAMPAIGN COUNTY, OH",205,Champaign County,OH,40.132775,-83.767604,205
2016,"CHAMPAIGN COUNTY, OH",100,Champaign County,OH,40.132775,-83.767604,-105
2017,"CHAMPAIGN COUNTY, OH",24,Champaign County,OH,40.132775,-83.767604,-76
2018,"CHAMPAIGN COUNTY, OH",162,Champaign County,OH,40.132775,-83.767604,138
2019,"CHAMPAIGN COUNTY, OH",1196,Champaign County,OH,40.132775,-83.767604,1034
2020,"CHAMPAIGN COUNTY, OH",645,Champaign County,OH,40.132775,-83.767604,-551
2021,"CHAMPAIGN COUNTY, OH",583,Champaign County,OH,40.132775,-83.767604,-62
2022,"CHAMPAIGN COUNTY, OH",30,Champaign County,OH,40.132775,-83.767604,-553
2010,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,NA
2011,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2012,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2013,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2014,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2015,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2016,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2017,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2018,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2019,"CHARITON COUNTY, MO",80,Chariton County,MO,39.517968,-92.96162,80
2020,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,-80
2021,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2022,"CHARITON COUNTY, MO",0,Chariton County,MO,39.517968,-92.96162,0
2010,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,NA
2011,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2012,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2013,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2014,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2015,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2016,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2017,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2018,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2019,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2020,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2021,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2022,"CHARLES CITY COUNTY, VA",0,Charles City County,VA,37.361054,-77.05417,0
2010,"CHARLES COUNTY, MD",1600,Charles County,MD,38.472853,-77.015427,NA
2011,"CHARLES COUNTY, MD",0,Charles County,MD,38.472853,-77.015427,-1600
2012,"CHARLES COUNTY, MD",350,Charles County,MD,38.472853,-77.015427,350
2013,"CHARLES COUNTY, MD",3470,Charles County,MD,38.472853,-77.015427,3120
2014,"CHARLES COUNTY, MD",3050,Charles County,MD,38.472853,-77.015427,-420
2015,"CHARLES COUNTY, MD",454,Charles County,MD,38.472853,-77.015427,-2596
2016,"CHARLES COUNTY, MD",664,Charles County,MD,38.472853,-77.015427,210
2017,"CHARLES COUNTY, MD",65,Charles County,MD,38.472853,-77.015427,-599
2018,"CHARLES COUNTY, MD",3800,Charles County,MD,38.472853,-77.015427,3735
2019,"CHARLES COUNTY, MD",5471,Charles County,MD,38.472853,-77.015427,1671
2020,"CHARLES COUNTY, MD",824,Charles County,MD,38.472853,-77.015427,-4647
2021,"CHARLES COUNTY, MD",486,Charles County,MD,38.472853,-77.015427,-338
2022,"CHARLES COUNTY, MD",585,Charles County,MD,38.472853,-77.015427,99
2010,"CHARLES MIX COUNTY, SD",0,Charles Mix County,SD,43.206185,-98.595143,NA
2011,"CHARLES MIX COUNTY, SD",0,Charles Mix County,SD,43.206185,-98.595143,0
2012,"CHARLES MIX COUNTY, SD",0,Charles Mix County,SD,43.206185,-98.595143,0
2013,"CHARLES MIX COUNTY, SD",99,Charles Mix County,SD,43.206185,-98.595143,99
2014,"CHARLES MIX COUNTY, SD",400,Charles Mix County,SD,43.206185,-98.595143,301
2015,"CHARLES MIX COUNTY, SD",0,Charles Mix County,SD,43.206185,-98.595143,-400
2016,"CHARLES MIX COUNTY, SD",0,Charles Mix County,SD,43.206185,-98.595143,0
2017,"CHARLES MIX COUNTY, SD",0,Charles Mix County,SD,43.206185,-98.595143,0
2018,"CHARLES MIX COUNTY, SD",250,Charles Mix County,SD,43.206185,-98.595143,250
2019,"CHARLES MIX COUNTY, SD",0,Charles Mix County,SD,43.206185,-98.595143,-250
2020,"CHARLES MIX COUNTY, SD",100,Charles Mix County,SD,43.206185,-98.595143,100
2021,"CHARLES MIX COUNTY, SD",0,Charles Mix County,SD,43.206185,-98.595143,-100
2022,"CHARLES MIX COUNTY, SD",252,Charles Mix County,SD,43.206185,-98.595143,252
2010,"CHARLESTON COUNTY, SC",160,Charleston County,SC,32.800458,-79.94248,NA
2011,"CHARLESTON COUNTY, SC",300,Charleston County,SC,32.800458,-79.94248,140
2012,"CHARLESTON COUNTY, SC",645,Charleston County,SC,32.800458,-79.94248,345
2013,"CHARLESTON COUNTY, SC",443,Charleston County,SC,32.800458,-79.94248,-202
2014,"CHARLESTON COUNTY, SC",1378,Charleston County,SC,32.800458,-79.94248,935
2015,"CHARLESTON COUNTY, SC",350,Charleston County,SC,32.800458,-79.94248,-1028
2016,"CHARLESTON COUNTY, SC",941,Charleston County,SC,32.800458,-79.94248,591
2017,"CHARLESTON COUNTY, SC",1200,Charleston County,SC,32.800458,-79.94248,259
2018,"CHARLESTON COUNTY, SC",1026,Charleston County,SC,32.800458,-79.94248,-174
2019,"CHARLESTON COUNTY, SC",1270,Charleston County,SC,32.800458,-79.94248,244
2020,"CHARLESTON COUNTY, SC",1350,Charleston County,SC,32.800458,-79.94248,80
2021,"CHARLESTON COUNTY, SC",1570,Charleston County,SC,32.800458,-79.94248,220
2022,"CHARLESTON COUNTY, SC",452.54,Charleston County,SC,32.800458,-79.94248,-1117.46
2010,"CHARLEVOIX COUNTY, MI",0,Charlevoix County,MI,45.618554,-85.543684,NA
2011,"CHARLEVOIX COUNTY, MI",0,Charlevoix County,MI,45.618554,-85.543684,0
2012,"CHARLEVOIX COUNTY, MI",0,Charlevoix County,MI,45.618554,-85.543684,0
2013,"CHARLEVOIX COUNTY, MI",100,Charlevoix County,MI,45.618554,-85.543684,100
2014,"CHARLEVOIX COUNTY, MI",578,Charlevoix County,MI,45.618554,-85.543684,478
2015,"CHARLEVOIX COUNTY, MI",0,Charlevoix County,MI,45.618554,-85.543684,-578
2016,"CHARLEVOIX COUNTY, MI",0,Charlevoix County,MI,45.618554,-85.543684,0
2017,"CHARLEVOIX COUNTY, MI",650,Charlevoix County,MI,45.618554,-85.543684,650
2018,"CHARLEVOIX COUNTY, MI",708,Charlevoix County,MI,45.618554,-85.543684,58
2019,"CHARLEVOIX COUNTY, MI",610,Charlevoix County,MI,45.618554,-85.543684,-98
2020,"CHARLEVOIX COUNTY, MI",182,Charlevoix County,MI,45.618554,-85.543684,-428
2021,"CHARLEVOIX COUNTY, MI",125,Charlevoix County,MI,45.618554,-85.543684,-57
2022,"CHARLEVOIX COUNTY, MI",250,Charlevoix County,MI,45.618554,-85.543684,125
2010,"CHARLOTTE COUNTY, FL",100,Charlotte County,FL,26.906396,-82.003657,NA
2011,"CHARLOTTE COUNTY, FL",60,Charlotte County,FL,26.906396,-82.003657,-40
2012,"CHARLOTTE COUNTY, FL",1065,Charlotte County,FL,26.906396,-82.003657,1005
2013,"CHARLOTTE COUNTY, FL",3387,Charlotte County,FL,26.906396,-82.003657,2322
2014,"CHARLOTTE COUNTY, FL",1358.25,Charlotte County,FL,26.906396,-82.003657,-2028.75
2015,"CHARLOTTE COUNTY, FL",652,Charlotte County,FL,26.906396,-82.003657,-706.25
2016,"CHARLOTTE COUNTY, FL",1439,Charlotte County,FL,26.906396,-82.003657,787
2017,"CHARLOTTE COUNTY, FL",288,Charlotte County,FL,26.906396,-82.003657,-1151
2018,"CHARLOTTE COUNTY, FL",3328,Charlotte County,FL,26.906396,-82.003657,3040
2019,"CHARLOTTE COUNTY, FL",402,Charlotte County,FL,26.906396,-82.003657,-2926
2020,"CHARLOTTE COUNTY, FL",1978.5,Charlotte County,FL,26.906396,-82.003657,1576.5
2021,"CHARLOTTE COUNTY, FL",450,Charlotte County,FL,26.906396,-82.003657,-1528.5
2022,"CHARLOTTE COUNTY, FL",1380,Charlotte County,FL,26.906396,-82.003657,930
2010,"CHARLOTTE COUNTY, VA",0,Charlotte County,VA,37.009042,-78.658568,NA
2011,"CHARLOTTE COUNTY, VA",0,Charlotte County,VA,37.009042,-78.658568,0
2012,"CHARLOTTE COUNTY, VA",125,Charlotte County,VA,37.009042,-78.658568,125
2013,"CHARLOTTE COUNTY, VA",0,Charlotte County,VA,37.009042,-78.658568,-125
2014,"CHARLOTTE COUNTY, VA",0,Charlotte County,VA,37.009042,-78.658568,0
2015,"CHARLOTTE COUNTY, VA",430,Charlotte County,VA,37.009042,-78.658568,430
2016,"CHARLOTTE COUNTY, VA",200,Charlotte County,VA,37.009042,-78.658568,-230
2017,"CHARLOTTE COUNTY, VA",0,Charlotte County,VA,37.009042,-78.658568,-200
2018,"CHARLOTTE COUNTY, VA",0,Charlotte County,VA,37.009042,-78.658568,0
2019,"CHARLOTTE COUNTY, VA",291,Charlotte County,VA,37.009042,-78.658568,291
2020,"CHARLOTTE COUNTY, VA",0,Charlotte County,VA,37.009042,-78.658568,-291
2021,"CHARLOTTE COUNTY, VA",0,Charlotte County,VA,37.009042,-78.658568,0
2022,"CHARLOTTE COUNTY, VA",1000,Charlotte County,VA,37.009042,-78.658568,1000
2010,"CHARLOTTESVILLE CITY, VA",61,Charlottesville city,VA,38.037658,-78.485381,NA
