year,county_full,amount,name,state,lat,lon,change
2016,"CHUGACH CENSUS AREA, AK",0,Chugach Census Area,AK,60.488474,-146.203092,0
2020,"CHUGACH CENSUS AREA, AK",0,Chugach Census Area,AK,60.488474,-146.203092,0
2022,"CHUGACH CENSUS AREA, AK",0,Chugach Census Area,AK,60.488474,-146.203092,0
2012,"CHURCHILL COUNTY, NV",1040,Churchill County,NV,39.53771,-118.264166,NA
2016,"CHURCHILL COUNTY, NV",1050,Churchill County,NV,39.53771,-118.264166,10
2020,"CHURCHILL COUNTY, NV",0,Churchill County,NV,39.53771,-118.264166,-1050
2022,"CHURCHILL COUNTY, NV",0,Churchill County,NV,39.53771,-118.264166,0
2012,"CIALES MUNICIPIO, PR",0,Ciales Municipio,PR,18.295913,-66.515588,NA
2016,"CIALES MUNICIPIO, PR",0,Ciales Municipio,PR,18.295913,-66.515588,0
2020,"CIALES MUNICIPIO, PR",0,Ciales Municipio,PR,18.295913,-66.515588,0
2022,"CIALES MUNICIPIO, PR",0,Ciales Municipio,PR,18.295913,-66.515588,0
2012,"CIBOLA COUNTY, NM",0,Cibola County,NM,34.928272,-107.99267999999999,NA
2016,"CIBOLA COUNTY, NM",0,Cibola County,NM,34.928272,-107.99267999999999,0
2020,"CIBOLA COUNTY, NM",350,Cibola County,NM,34.928272,-107.99267999999999,350
2022,"CIBOLA COUNTY, NM",0,Cibola County,NM,34.928272,-107.99267999999999,-350
2012,"CIDRA MUNICIPIO, PR",0,Cidra Municipio,PR,18.174391,-66.161618,NA
2016,"CIDRA MUNICIPIO, PR",0,Cidra Municipio,PR,18.174391,-66.161618,0
2020,"CIDRA MUNICIPIO, PR",0,Cidra Municipio,PR,18.174391,-66.161618,0
2022,"CIDRA MUNICIPIO, PR",0,Cidra Municipio,PR,18.174391,-66.161618,0
2012,"CIMARRON COUNTY, OK",600,Cimarron County,OK,36.74839,-102.517698,NA
2016,"CIMARRON COUNTY, OK",0,Cimarron County,OK,36.74839,-102.517698,-600
2020,"CIMARRON COUNTY, OK",705,Cimarron County,OK,36.74839,-102.517698,705
2022,"CIMARRON COUNTY, OK",0,Cimarron County,OK,36.74839,-102.517698,-705
2012,"CITRUS COUNTY, FL",562,Citrus County,FL,28.850292,-82.595552,NA
2016,"CITRUS COUNTY, FL",525,Citrus County,FL,28.850292,-82.595552,-37
2020,"CITRUS COUNTY, FL",1260,Citrus County,FL,28.850292,-82.595552,735
2022,"CITRUS COUNTY, FL",1895,Citrus County,FL,28.850292,-82.595552,635
2012,"CITY AND BOROUGH OF JUNEAU, AK",105,City and Borough of Juneau,AK,58.37291,-134.178445,NA
2016,"CITY AND BOROUGH OF JUNEAU, AK",2900,City and Borough of Juneau,AK,58.37291,-134.178445,2795
2020,"CITY AND BOROUGH OF JUNEAU, AK",3550,City and Borough of Juneau,AK,58.37291,-134.178445,650
2022,"CITY AND BOROUGH OF JUNEAU, AK",250,City and Borough of Juneau,AK,58.37291,-134.178445,-3300
2012,"CLACKAMAS COUNTY, OR",1643,Clackamas County,OR,45.160493,-122.195127,NA
2016,"CLACKAMAS COUNTY, OR",1339,Clackamas County,OR,45.160493,-122.195127,-304
2020,"CLACKAMAS COUNTY, OR",2555,Clackamas County,OR,45.160493,-122.195127,1216
2022,"CLACKAMAS COUNTY, OR",910,Clackamas County,OR,45.160493,-122.195127,-1645
2012,"CLAIBORNE COUNTY, MS",0,Claiborne County,MS,31.97281,-90.915424,NA
2016,"CLAIBORNE COUNTY, MS",0,Claiborne County,MS,31.97281,-90.915424,0
2020,"CLAIBORNE COUNTY, MS",0,Claiborne County,MS,31.97281,-90.915424,0
2022,"CLAIBORNE COUNTY, MS",0,Claiborne County,MS,31.97281,-90.915424,0
2012,"CLAIBORNE COUNTY, TN",0,Claiborne County,TN,36.501572,-83.660698,NA
2016,"CLAIBORNE COUNTY, TN",50,Claiborne County,TN,36.501572,-83.660698,50
2020,"CLAIBORNE COUNTY, TN",0,Claiborne County,TN,36.501572,-83.660698,-50
2022,"CLAIBORNE COUNTY, TN",0,Claiborne County,TN,36.501572,-83.660698,0
2012,"CLAIBORNE PARISH, LA",350,Claiborne Parish,LA,32.82716,-92.989728,NA
2016,"CLAIBORNE PARISH, LA",55,Claiborne Parish,LA,32.82716,-92.989728,-295
2020,"CLAIBORNE PARISH, LA",100,Claiborne Parish,LA,32.82716,-92.989728,45
2022,"CLAIBORNE PARISH, LA",595,Claiborne Parish,LA,32.82716,-92.989728,495
2012,"CLALLAM COUNTY, WA",2424,Clallam County,WA,48.110903,-123.88986,NA
2016,"CLALLAM COUNTY, WA",1695,Clallam County,WA,48.110903,-123.88986,-729
2020,"CLALLAM COUNTY, WA",3783,Clallam County,WA,48.110903,-123.88986,2088
2022,"CLALLAM COUNTY, WA",3684.61,Clallam County,WA,48.110903,-123.88986,-98.38999999999987
2012,"CLARE COUNTY, MI",76,Clare County,MI,43.991137,-84.838325,NA
2016,"CLARE COUNTY, MI",172,Clare County,MI,43.991137,-84.838325,96
2020,"CLARE COUNTY, MI",50,Clare County,MI,43.991137,-84.838325,-122
2022,"CLARE COUNTY, MI",0,Clare County,MI,43.991137,-84.838325,-50
2012,"CLARENDON COUNTY, SC",0,Clarendon County,SC,33.664682,-80.217889,NA
2016,"CLARENDON COUNTY, SC",0,Clarendon County,SC,33.664682,-80.217889,0
2020,"CLARENDON COUNTY, SC",0,Clarendon County,SC,33.664682,-80.217889,0
2022,"CLARENDON COUNTY, SC",0,Clarendon County,SC,33.664682,-80.217889,0
2012,"CLARION COUNTY, PA",531,Clarion County,PA,41.198159,-79.420369,NA
2016,"CLARION COUNTY, PA",0,Clarion County,PA,41.198159,-79.420369,-531
2020,"CLARION COUNTY, PA",365,Clarion County,PA,41.198159,-79.420369,365
2022,"CLARION COUNTY, PA",0,Clarion County,PA,41.198159,-79.420369,-365
2012,"CLARK COUNTY, AR",0,Clark County,AR,34.053316,-93.176208,NA
2016,"CLARK COUNTY, AR",1275,Clark County,AR,34.053316,-93.176208,1275
2020,"CLARK COUNTY, AR",0,Clark County,AR,34.053316,-93.176208,-1275
2022,"CLARK COUNTY, AR",0,Clark County,AR,34.053316,-93.176208,0
2012,"CLARK COUNTY, ID",0,Clark County,ID,44.290218,-112.354613,NA
2016,"CLARK COUNTY, ID",0,Clark County,ID,44.290218,-112.354613,0
2020,"CLARK COUNTY, ID",0,Clark County,ID,44.290218,-112.354613,0
2022,"CLARK COUNTY, ID",0,Clark County,ID,44.290218,-112.354613,0
2012,"CLARK COUNTY, IL",38,Clark County,IL,39.332334,-87.791683,NA
2016,"CLARK COUNTY, IL",0,Clark County,IL,39.332334,-87.791683,-38
2020,"CLARK COUNTY, IL",125,Clark County,IL,39.332334,-87.791683,125
2022,"CLARK COUNTY, IL",150,Clark County,IL,39.332334,-87.791683,25
2012,"CLARK COUNTY, IN",0,Clark County,IN,38.476217,-85.711122,NA
2016,"CLARK COUNTY, IN",326,Clark County,IN,38.476217,-85.711122,326
2020,"CLARK COUNTY, IN",350,Clark County,IN,38.476217,-85.711122,24
2022,"CLARK COUNTY, IN",1070,Clark County,IN,38.476217,-85.711122,720
2012,"CLARK COUNTY, KS",0,Clark County,KS,37.233831,-99.813869,NA
2016,"CLARK COUNTY, KS",500,Clark County,KS,37.233831,-99.813869,500
2020,"CLARK COUNTY, KS",0,Clark County,KS,37.233831,-99.813869,-500
2022,"CLARK COUNTY, KS",0,Clark County,KS,37.233831,-99.813869,0
2012,"CLARK COUNTY, KY",0,Clark County,KY,37.970314,-84.145115,NA
2016,"CLARK COUNTY, KY",100,Clark County,KY,37.970314,-84.145115,100
2020,"CLARK COUNTY, KY",75,Clark County,KY,37.970314,-84.145115,-25
2022,"CLARK COUNTY, KY",100,Clark County,KY,37.970314,-84.145115,25
2012,"CLARK COUNTY, MO",0,Clark County,MO,40.407275,-91.729472,NA
2016,"CLARK COUNTY, MO",300,Clark County,MO,40.407275,-91.729472,300
2020,"CLARK COUNTY, MO",220,Clark County,MO,40.407275,-91.729472,-80
2022,"CLARK COUNTY, MO",0,Clark County,MO,40.407275,-91.729472,-220
2012,"CLARK COUNTY, NV",3919,Clark County,NV,36.21413,-115.014398,NA
2016,"CLARK COUNTY, NV",17171.57,Clark County,NV,36.21413,-115.014398,13252.57
2020,"CLARK COUNTY, NV",10692,Clark County,NV,36.21413,-115.014398,-6479.57
2022,"CLARK COUNTY, NV",9103.18,Clark County,NV,36.21413,-115.014398,-1588.8199999999997
2012,"CLARK COUNTY, OH",364,Clark County,OH,39.917032,-83.783676,NA
2016,"CLARK COUNTY, OH",300,Clark County,OH,39.917032,-83.783676,-64
2020,"CLARK COUNTY, OH",300,Clark County,OH,39.917032,-83.783676,0
2022,"CLARK COUNTY, OH",320,Clark County,OH,39.917032,-83.783676,20
2012,"CLARK COUNTY, SD",0,Clark County,SD,44.855211,-97.724912,NA
2016,"CLARK COUNTY, SD",0,Clark County,SD,44.855211,-97.724912,0
2020,"CLARK COUNTY, SD",0,Clark County,SD,44.855211,-97.724912,0
2022,"CLARK COUNTY, SD",0,Clark County,SD,44.855211,-97.724912,0
2012,"CLARK COUNTY, WA",4313,Clark County,WA,45.77173,-122.485953,NA
2016,"CLARK COUNTY, WA",1987,Clark County,WA,45.77173,-122.485953,-2326
2020,"CLARK COUNTY, WA",2568,Clark County,WA,45.77173,-122.485953,581
2022,"CLARK COUNTY, WA",3540,Clark County,WA,45.77173,-122.485953,972
2012,"CLARK COUNTY, WI",0,Clark County,WI,44.739346,-90.609953,NA
2016,"CLARK COUNTY, WI",250,Clark County,WI,44.739346,-90.609953,250
2020,"CLARK COUNTY, WI",312,Clark County,WI,44.739346,-90.609953,62
2022,"CLARK COUNTY, WI",230,Clark County,WI,44.739346,-90.609953,-82
2012,"CLARKE COUNTY, AL",100,Clarke County,AL,31.685521,-87.818624,NA
2016,"CLARKE COUNTY, AL",124,Clarke County,AL,31.685521,-87.818624,24
2020,"CLARKE COUNTY, AL",0,Clarke County,AL,31.685521,-87.818624,-124
2022,"CLARKE COUNTY, AL",0,Clarke County,AL,31.685521,-87.818624,0
2012,"CLARKE COUNTY, GA",341.5,Clarke County,GA,33.952185,-83.367152,NA
2016,"CLARKE COUNTY, GA",100,Clarke County,GA,33.952185,-83.367152,-241.5
2020,"CLARKE COUNTY, GA",1350,Clarke County,GA,33.952185,-83.367152,1250
2022,"CLARKE COUNTY, GA",0,Clarke County,GA,33.952185,-83.367152,-1350
2012,"CLARKE COUNTY, IA",200,Clarke County,IA,41.029726,-93.785259,NA
2016,"CLARKE COUNTY, IA",0,Clarke County,IA,41.029726,-93.785259,-200
2020,"CLARKE COUNTY, IA",0,Clarke County,IA,41.029726,-93.785259,0
2022,"CLARKE COUNTY, IA",0,Clarke County,IA,41.029726,-93.785259,0
2012,"CLARKE COUNTY, MS",0,Clarke County,MS,32.045374,-88.687976,NA
2016,"CLARKE COUNTY, MS",0,Clarke County,MS,32.045374,-88.687976,0
2020,"CLARKE COUNTY, MS",0,Clarke County,MS,32.045374,-88.687976,0
2022,"CLARKE COUNTY, MS",250,Clarke County,MS,32.045374,-88.687976,250
2012,"CLARKE COUNTY, VA",0,Clarke County,VA,39.115307,-77.990748,NA
2016,"CLARKE COUNTY, VA",200,Clarke County,VA,39.115307,-77.990748,200
2020,"CLARKE COUNTY, VA",250,Clarke County,VA,39.115307,-77.990748,50
2022,"CLARKE COUNTY, VA",0,Clarke County,VA,39.115307,-77.990748,-250
2012,"CLATSOP COUNTY, OR",0,Clatsop County,OR,46.024509,-123.705037,NA
2016,"CLATSOP COUNTY, OR",0,Clatsop County,OR,46.024509,-123.705037,0
2020,"CLATSOP COUNTY, OR",137,Clatsop County,OR,46.024509,-123.705037,137
2022,"CLATSOP COUNTY, OR",300,Clatsop County,OR,46.024509,-123.705037,163
2012,"CLAY COUNTY, AL",0,Clay County,AL,33.2704,-85.863525,NA
2016,"CLAY COUNTY, AL",0,Clay County,AL,33.2704,-85.863525,0
2020,"CLAY COUNTY, AL",0,Clay County,AL,33.2704,-85.863525,0
2022,"CLAY COUNTY, AL",0,Clay County,AL,33.2704,-85.863525,0
2012,"CLAY COUNTY, AR",0,Clay County,AR,36.367302,-90.418704,NA
2016,"CLAY COUNTY, AR",0,Clay County,AR,36.367302,-90.418704,0
2020,"CLAY COUNTY, AR",0,Clay County,AR,36.367302,-90.418704,0
2022,"CLAY COUNTY, AR",0,Clay County,AR,36.367302,-90.418704,0
2012,"CLAY COUNTY, FL",624.5,Clay County,FL,29.986584,-81.865036,NA
2016,"CLAY COUNTY, FL",460,Clay County,FL,29.986584,-81.865036,-164.5
2020,"CLAY COUNTY, FL",335,Clay County,FL,29.986584,-81.865036,-125
2022,"CLAY COUNTY, FL",25,Clay County,FL,29.986584,-81.865036,-310
2012,"CLAY COUNTY, GA",0,Clay County,GA,31.619831,-84.992583,NA
2016,"CLAY COUNTY, GA",0,Clay County,GA,31.619831,-84.992583,0
2020,"CLAY COUNTY, GA",0,Clay County,GA,31.619831,-84.992583,0
2022,"CLAY COUNTY, GA",0,Clay County,GA,31.619831,-84.992583,0
2012,"CLAY COUNTY, IA",315,Clay County,IA,43.081224,-95.149875,NA
2016,"CLAY COUNTY, IA",0,Clay County,IA,43.081224,-95.149875,-315
2020,"CLAY COUNTY, IA",250,Clay County,IA,43.081224,-95.149875,250
2022,"CLAY COUNTY, IA",0,Clay County,IA,43.081224,-95.149875,-250
2012,"CLAY COUNTY, IL",338,Clay County,IL,38.746819,-88.482325,NA
2016,"CLAY COUNTY, IL",-38,Clay County,IL,38.746819,-88.482325,-376
2020,"CLAY COUNTY, IL",0,Clay County,IL,38.746819,-88.482325,38
2022,"CLAY COUNTY, IL",0,Clay County,IL,38.746819,-88.482325,0
2012,"CLAY COUNTY, IN",250,Clay County,IN,39.393928,-87.115858,NA
2016,"CLAY COUNTY, IN",55,Clay County,IN,39.393928,-87.115858,-195
2020,"CLAY COUNTY, IN",0,Clay County,IN,39.393928,-87.115858,-55
2022,"CLAY COUNTY, IN",0,Clay County,IN,39.393928,-87.115858,0
2012,"CLAY COUNTY, KS",0,Clay County,KS,39.344964,-97.168853,NA
2016,"CLAY COUNTY, KS",0,Clay County,KS,39.344964,-97.168853,0
2020,"CLAY COUNTY, KS",350,Clay County,KS,39.344964,-97.168853,350
2022,"CLAY COUNTY, KS",0,Clay County,KS,39.344964,-97.168853,-350
2012,"CLAY COUNTY, KY",0,Clay County,KY,37.164273,-83.715473,NA
2016,"CLAY COUNTY, KY",0,Clay County,KY,37.164273,-83.715473,0
2020,"CLAY COUNTY, KY",0,Clay County,KY,37.164273,-83.715473,0
2022,"CLAY COUNTY, KY",0,Clay County,KY,37.164273,-83.715473,0
2012,"CLAY COUNTY, MN",400,Clay County,MN,46.898377,-96.494901,NA
2016,"CLAY COUNTY, MN",350,Clay County,MN,46.898377,-96.494901,-50
2020,"CLAY COUNTY, MN",1089,Clay County,MN,46.898377,-96.494901,739
2022,"CLAY COUNTY, MN",1301,Clay County,MN,46.898377,-96.494901,212
2012,"CLAY COUNTY, MO",1053,Clay County,MO,39.315551,-94.421502,NA
2016,"CLAY COUNTY, MO",1680,Clay County,MO,39.315551,-94.421502,627
2020,"CLAY COUNTY, MO",2231,Clay County,MO,39.315551,-94.421502,551
2022,"CLAY COUNTY, MO",830,Clay County,MO,39.315551,-94.421502,-1401
2012,"CLAY COUNTY, MS",0,Clay County,MS,33.65967,-88.782468,NA
2016,"CLAY COUNTY, MS",0,Clay County,MS,33.65967,-88.782468,0
2020,"CLAY COUNTY, MS",300,Clay County,MS,33.65967,-88.782468,300
2022,"CLAY COUNTY, MS",0,Clay County,MS,33.65967,-88.782468,-300
2012,"CLAY COUNTY, NC",0,Clay County,NC,35.052997,-83.752264,NA
2016,"CLAY COUNTY, NC",0,Clay County,NC,35.052997,-83.752264,0
2020,"CLAY COUNTY, NC",0,Clay County,NC,35.052997,-83.752264,0
2022,"CLAY COUNTY, NC",0,Clay County,NC,35.052997,-83.752264,0
2012,"CLAY COUNTY, NE",54,Clay County,NE,40.523669,-98.050858,NA
2016,"CLAY COUNTY, NE",0,Clay County,NE,40.523669,-98.050858,-54
2020,"CLAY COUNTY, NE",0,Clay County,NE,40.523669,-98.050858,0
2022,"CLAY COUNTY, NE",0,Clay County,NE,40.523669,-98.050858,0
2012,"CLAY COUNTY, SD",0,Clay County,SD,42.91615,-96.980468,NA
2016,"CLAY COUNTY, SD",0,Clay County,SD,42.91615,-96.980468,0
2020,"CLAY COUNTY, SD",0,Clay County,SD,42.91615,-96.980468,0
2022,"CLAY COUNTY, SD",0,Clay County,SD,42.91615,-96.980468,0
2012,"CLAY COUNTY, TN",0,Clay County,TN,36.545749,-85.545717,NA
2016,"CLAY COUNTY, TN",0,Clay County,TN,36.545749,-85.545717,0
2020,"CLAY COUNTY, TN",0,Clay County,TN,36.545749,-85.545717,0
2022,"CLAY COUNTY, TN",0,Clay County,TN,36.545749,-85.545717,0
2012,"CLAY COUNTY, TX",114,Clay County,TX,33.785904,-98.212917,NA
2016,"CLAY COUNTY, TX",0,Clay County,TX,33.785904,-98.212917,-114
2020,"CLAY COUNTY, TX",0,Clay County,TX,33.785904,-98.212917,0
2022,"CLAY COUNTY, TX",0,Clay County,TX,33.785904,-98.212917,0
2012,"CLAY COUNTY, WV",0,Clay County,WV,38.459826,-81.081866,NA
2016,"CLAY COUNTY, WV",0,Clay County,WV,38.459826,-81.081866,0
2020,"CLAY COUNTY, WV",0,Clay County,WV,38.459826,-81.081866,0
2022,"CLAY COUNTY, WV",0,Clay County,WV,38.459826,-81.081866,0
2012,"CLAYTON COUNTY, GA",232,Clayton County,GA,33.542686,-84.355573,NA
2016,"CLAYTON COUNTY, GA",0,Clayton County,GA,33.542686,-84.355573,-232
2020,"CLAYTON COUNTY, GA",100,Clayton County,GA,33.542686,-84.355573,100
2022,"CLAYTON COUNTY, GA",0,Clayton County,GA,33.542686,-84.355573,-100
2012,"CLAYTON COUNTY, IA",174,Clayton County,IA,42.840985,-91.323576,NA
2016,"CLAYTON COUNTY, IA",0,Clayton County,IA,42.840985,-91.323576,-174
2020,"CLAYTON COUNTY, IA",39,Clayton County,IA,42.840985,-91.323576,39
2022,"CLAYTON COUNTY, IA",0,Clayton County,IA,42.840985,-91.323576,-39
2012,"CLEAR CREEK COUNTY, CO",150,Clear Creek County,CO,39.689403,-105.670783,NA
2016,"CLEAR CREEK COUNTY, CO",450,Clear Creek County,CO,39.689403,-105.670783,300
2020,"CLEAR CREEK COUNTY, CO",50,Clear Creek County,CO,39.689403,-105.670783,-400
2022,"CLEAR CREEK COUNTY, CO",0,Clear Creek County,CO,39.689403,-105.670783,-50
2012,"CLEARFIELD COUNTY, PA",1110,Clearfield County,PA,41.006862,-78.477724,NA
2016,"CLEARFIELD COUNTY, PA",461,Clearfield County,PA,41.006862,-78.477724,-649
2020,"CLEARFIELD COUNTY, PA",427,Clearfield County,PA,41.006862,-78.477724,-34
2022,"CLEARFIELD COUNTY, PA",190,Clearfield County,PA,41.006862,-78.477724,-237
2012,"CLEARWATER COUNTY, ID",0,Clearwater County,ID,46.67257,-115.6535,NA
2016,"CLEARWATER COUNTY, ID",40,Clearwater County,ID,46.67257,-115.6535,40
2020,"CLEARWATER COUNTY, ID",475,Clearwater County,ID,46.67257,-115.6535,435
2022,"CLEARWATER COUNTY, ID",250,Clearwater County,ID,46.67257,-115.6535,-225
2012,"CLEARWATER COUNTY, MN",0,Clearwater County,MN,47.575873,-95.371117,NA
2016,"CLEARWATER COUNTY, MN",0,Clearwater County,MN,47.575873,-95.371117,0
2020,"CLEARWATER COUNTY, MN",0,Clearwater County,MN,47.575873,-95.371117,0
2022,"CLEARWATER COUNTY, MN",0,Clearwater County,MN,47.575873,-95.371117,0
2012,"CLEBURNE COUNTY, AL",0,Cleburne County,AL,33.671964,-85.516126,NA
2016,"CLEBURNE COUNTY, AL",39,Cleburne County,AL,33.671964,-85.516126,39
2020,"CLEBURNE COUNTY, AL",750,Cleburne County,AL,33.671964,-85.516126,711
2022,"CLEBURNE COUNTY, AL",0,Cleburne County,AL,33.671964,-85.516126,-750
2012,"CLEBURNE COUNTY, AR",0,Cleburne County,AR,35.566315,-92.05995,NA
2016,"CLEBURNE COUNTY, AR",100,Cleburne County,AR,35.566315,-92.05995,100
2020,"CLEBURNE COUNTY, AR",0,Cleburne County,AR,35.566315,-92.05995,-100
2022,"CLEBURNE COUNTY, AR",0,Cleburne County,AR,35.566315,-92.05995,0
2012,"CLERMONT COUNTY, OH",791.5,Clermont County,OH,39.052054,-84.149485,NA
2016,"CLERMONT COUNTY, OH",1075,Clermont County,OH,39.052054,-84.149485,283.5
2020,"CLERMONT COUNTY, OH",3716,Clermont County,OH,39.052054,-84.149485,2641
2022,"CLERMONT COUNTY, OH",1650,Clermont County,OH,39.052054,-84.149485,-2066
2012,"CLEVELAND COUNTY, AR",0,Cleveland County,AR,33.893201,-92.188714,NA
2016,"CLEVELAND COUNTY, AR",0,Cleveland County,AR,33.893201,-92.188714,0
2020,"CLEVELAND COUNTY, AR",0,Cleveland County,AR,33.893201,-92.188714,0
2022,"CLEVELAND COUNTY, AR",0,Cleveland County,AR,33.893201,-92.188714,0
2012,"CLEVELAND COUNTY, NC",0,Cleveland County,NC,35.33463,-81.557114,NA
2016,"CLEVELAND COUNTY, NC",100,Cleveland County,NC,35.33463,-81.557114,100
2020,"CLEVELAND COUNTY, NC",405,Cleveland County,NC,35.33463,-81.557114,305
2022,"CLEVELAND COUNTY, NC",0,Cleveland County,NC,35.33463,-81.557114,-405
2012,"CLEVELAND COUNTY, OK",1109.5,Cleveland County,OK,35.206376,-97.323088,NA
2016,"CLEVELAND COUNTY, OK",7160,Cleveland County,OK,35.206376,-97.323088,6050.5
2020,"CLEVELAND COUNTY, OK",6946,Cleveland County,OK,35.206376,-97.323088,-214
2022,"CLEVELAND COUNTY, OK",5808,Cleveland County,OK,35.206376,-97.323088,-1138
2012,"CLINCH COUNTY, GA",0,Clinch County,GA,30.917653,-82.702614,NA
2016,"CLINCH COUNTY, GA",0,Clinch County,GA,30.917653,-82.702614,0
2020,"CLINCH COUNTY, GA",0,Clinch County,GA,30.917653,-82.702614,0
2022,"CLINCH COUNTY, GA",0,Clinch County,GA,30.917653,-82.702614,0
2012,"CLINTON COUNTY, IA",0,Clinton County,IA,41.898073,-90.534243,NA
2016,"CLINTON COUNTY, IA",260,Clinton County,IA,41.898073,-90.534243,260
2020,"CLINTON COUNTY, IA",0,Clinton County,IA,41.898073,-90.534243,-260
2022,"CLINTON COUNTY, IA",446,Clinton County,IA,41.898073,-90.534243,446
2012,"CLINTON COUNTY, IL",163,Clinton County,IL,38.606295,-89.426228,NA
2016,"CLINTON COUNTY, IL",150,Clinton County,IL,38.606295,-89.426228,-13
2020,"CLINTON COUNTY, IL",0,Clinton County,IL,38.606295,-89.426228,-150
2022,"CLINTON COUNTY, IL",0,Clinton County,IL,38.606295,-89.426228,0
2012,"CLINTON COUNTY, IN",30,Clinton County,IN,40.305944,-86.477567,NA
2016,"CLINTON COUNTY, IN",55,Clinton County,IN,40.305944,-86.477567,25
2020,"CLINTON COUNTY, IN",105,Clinton County,IN,40.305944,-86.477567,50
2022,"CLINTON COUNTY, IN",50,Clinton County,IN,40.305944,-86.477567,-55
2012,"CLINTON COUNTY, KY",0,Clinton County,KY,36.727258,-85.136098,NA
2016,"CLINTON COUNTY, KY",0,Clinton County,KY,36.727258,-85.136098,0
2020,"CLINTON COUNTY, KY",0,Clinton County,KY,36.727258,-85.136098,0
2022,"CLINTON COUNTY, KY",0,Clinton County,KY,36.727258,-85.136098,0
2012,"CLINTON COUNTY, MI",250,Clinton County,MI,42.950455,-84.591695,NA
2016,"CLINTON COUNTY, MI",200,Clinton County,MI,42.950455,-84.591695,-50
2020,"CLINTON COUNTY, MI",300,Clinton County,MI,42.950455,-84.591695,100
2022,"CLINTON COUNTY, MI",75,Clinton County,MI,42.950455,-84.591695,-225
2012,"CLINTON COUNTY, MO",77,Clinton County,MO,39.608723,-94.395803,NA
2016,"CLINTON COUNTY, MO",0,Clinton County,MO,39.608723,-94.395803,-77
2020,"CLINTON COUNTY, MO",0,Clinton County,MO,39.608723,-94.395803,0
2022,"CLINTON COUNTY, MO",0,Clinton County,MO,39.608723,-94.395803,0
2012,"CLINTON COUNTY, NY",100,Clinton County,NY,44.752712,-73.705643,NA
2016,"CLINTON COUNTY, NY",39,Clinton County,NY,44.752712,-73.705643,-61
2020,"CLINTON COUNTY, NY",544,Clinton County,NY,44.752712,-73.705643,505
2022,"CLINTON COUNTY, NY",350,Clinton County,NY,44.752712,-73.705643,-194
2012,"CLINTON COUNTY, OH",0,Clinton County,OH,39.416681,-83.804583,NA
2016,"CLINTON COUNTY, OH",250,Clinton County,OH,39.416681,-83.804583,250
2020,"CLINTON COUNTY, OH",550,Clinton County,OH,39.416681,-83.804583,300
2022,"CLINTON COUNTY, OH",260,Clinton County,OH,39.416681,-83.804583,-290
2012,"CLINTON COUNTY, PA",0,Clinton County,PA,41.239508,-77.629009,NA
2016,"CLINTON COUNTY, PA",500,Clinton County,PA,41.239508,-77.629009,500
2020,"CLINTON COUNTY, PA",0,Clinton County,PA,41.239508,-77.629009,-500
2022,"CLINTON COUNTY, PA",0,Clinton County,PA,41.239508,-77.629009,0
2012,"CLOUD COUNTY, KS",0,Cloud County,KS,39.487329,-97.64139,NA
2016,"CLOUD COUNTY, KS",0,Cloud County,KS,39.487329,-97.64139,0
2020,"CLOUD COUNTY, KS",350,Cloud County,KS,39.487329,-97.64139,350
2022,"CLOUD COUNTY, KS",0,Cloud County,KS,39.487329,-97.64139,-350
2012,"COAHOMA COUNTY, MS",0,Coahoma County,MS,34.230316,-90.60401,NA
2016,"COAHOMA COUNTY, MS",0,Coahoma County,MS,34.230316,-90.60401,0
2020,"COAHOMA COUNTY, MS",0,Coahoma County,MS,34.230316,-90.60401,0
2022,"COAHOMA COUNTY, MS",0,Coahoma County,MS,34.230316,-90.60401,0
2012,"COAL COUNTY, OK",45,Coal County,OK,34.582861,-96.288039,NA
2016,"COAL COUNTY, OK",0,Coal County,OK,34.582861,-96.288039,-45
2020,"COAL COUNTY, OK",0,Coal County,OK,34.582861,-96.288039,0
2022,"COAL COUNTY, OK",0,Coal County,OK,34.582861,-96.288039,0
2012,"COAMO MUNICIPIO, PR",0,Coamo Municipio,PR,18.1038,-66.357586,NA
2016,"COAMO MUNICIPIO, PR",0,Coamo Municipio,PR,18.1038,-66.357586,0
2020,"COAMO MUNICIPIO, PR",0,Coamo Municipio,PR,18.1038,-66.357586,0
2022,"COAMO MUNICIPIO, PR",0,Coamo Municipio,PR,18.1038,-66.357586,0
2012,"COBB COUNTY, GA",4631,Cobb County,GA,33.939929,-84.574121,NA
2016,"COBB COUNTY, GA",1918,Cobb County,GA,33.939929,-84.574121,-2713
2020,"COBB COUNTY, GA",2805,Cobb County,GA,33.939929,-84.574121,887
2022,"COBB COUNTY, GA",736.18,Cobb County,GA,33.939929,-84.574121,-2068.82
2012,"COCHISE COUNTY, AZ",645,Cochise County,AZ,31.840129,-109.775163,NA
2016,"COCHISE COUNTY, AZ",1259,Cochise County,AZ,31.840129,-109.775163,614
